transaction_id,customer_id,timestamp,amount,merchant_category,location_country,card_present,is_fraud,datetime,hour_of_day,day_of_week,weekend,customer_avg_monthly_spending,amount_to_avg_ratio,transaction_velocity,days_since_last_transaction
T00005401,9731,1742978259,36.53432208878882,grocery,Poland,True,0,2025-03-26 08:37:39,8,2,0,193.30545934065023,0.18899788041892107,5,7
T00000068,8380,1743278967,52.92345354010916,grocery,Poland,True,0,2025-03-29 20:09:27,20,5,1,122.2706055977978,0.43283872915619515,3,23
T00005692,2415,1742742399,67.8606777449078,online_retail,Poland,False,0,2025-03-23 15:06:39,15,6,1,224.83891089798777,0.3018191000564713,7,22
T00002409,5551,1743108606,138.05329755309324,restaurant,Poland,True,0,2025-03-27 20:50:06,20,3,0,171.9443532168064,0.802895209818379,5,17
T00001563,3759,1742914409,40.83353102201487,transport,France,True,0,2025-03-25 14:53:29,14,1,0,266.9849785914321,0.152943177692789,1,18
T00006147,5058,1742859500,174.8327588015233,grocery,UK,True,0,2025-03-24 23:38:20,23,0,0,129.847293715115,1.3464490002010088,3,9
T00001467,5008,1742637321,60.28288140512035,online_retail,Poland,False,0,2025-03-22 09:55:21,9,5,1,152.90092256640892,0.3942610704584722,4,10
T00000782,1132,1741287721,178.6681308803698,grocery,Poland,True,0,2025-03-06 19:02:01,19,3,0,73.59694432484079,2.427656915914441,3,13
T00007165,8736,1742670111,97.17284525124128,utilities,Poland,True,0,2025-03-22 19:01:51,19,5,1,215.61555672784374,0.4506764109506982,3,15
T00002190,9602,1741647842,27.20725036738599,grocery,Poland,False,0,2025-03-10 23:04:02,23,0,0,215.31414460610375,0.12636072013364008,9,11
T00009271,1885,1741528987,14.398117984655165,restaurant,Poland,False,0,2025-03-09 14:03:07,14,6,1,104.23392775255613,0.1381327394553841,9,17
T00002694,2418,1742891632,14.296883935309134,restaurant,Poland,False,0,2025-03-25 08:33:52,8,1,0,55.394856170327024,0.2580904604454492,9,6
T00006403,1782,1741590633,54.18986524142641,transport,Spain,True,0,2025-03-10 07:10:33,7,0,0,205.05347363065977,0.26427187153645904,8,14
T00006012,6373,1741589687,128.71283012397473,grocery,Spain,True,0,2025-03-10 06:54:47,6,0,0,532.5141162620147,0.24170782744216254,2,9
T00000178,6173,1741029021,80.08468651096601,online_retail,France,True,0,2025-03-03 19:10:21,19,0,0,206.25316104781467,0.3882834381985562,1,15
T00005228,7905,1741103134,25.78126864834418,utilities,Poland,True,0,2025-03-04 15:45:34,15,1,0,156.45140311588082,0.1647877112949153,3,11
T00000005,8860,1743011088,176.32405487385782,online_retail,Poland,True,0,2025-03-26 17:44:48,17,2,0,302.6570591137051,0.5825869563069227,6,1
T00002498,7403,1741344867,22.920991398483313,restaurant,Poland,True,0,2025-03-07 10:54:27,10,4,0,184.56738341481164,0.12418765967423846,5,4
T00002093,2448,1742352357,33.91360156861877,grocery,Poland,True,0,2025-03-19 02:45:57,2,2,0,108.6987250523215,0.3119963141453099,3,11
T00006333,1847,1741962728,47.18134058062221,restaurant,Poland,True,0,2025-03-14 14:32:08,14,4,0,121.55174970597673,0.3881584649727366,2,10
T00003691,3680,1742039279,51.149794880108004,utilities,Poland,False,0,2025-03-15 11:47:59,11,5,1,135.991265270417,0.3761255899663648,9,13
T00009206,9159,1742901825,52.230967177188056,entertainment,Poland,False,0,2025-03-25 11:23:45,11,1,0,158.71701959425084,0.32908233351856614,9,12
T00000943,6055,1743419372,112.94965213924081,entertainment,Poland,False,0,2025-03-31 11:09:32,11,0,0,97.28567397183437,1.1610101213046167,3,3
T00000684,2944,1741428148,57.2168708743445,online_retail,Poland,False,0,2025-03-08 10:02:28,10,5,1,162.94209421639925,0.35114849326998476,9,27
T00001411,1890,1742227727,92.26066009377449,utilities,Poland,True,0,2025-03-17 16:08:47,16,0,0,107.33923632674531,0.8595240962300964,8,18
T00006638,4409,1742497708,83.87055321487432,grocery,Poland,True,0,2025-03-20 19:08:28,19,3,0,146.60988626514288,0.572066150185773,2,26
T00005590,3347,1742546529,17.294120141083063,entertainment,Spain,True,0,2025-03-21 08:42:09,8,4,0,130.41013469279514,0.1326133140021864,9,7
T00001063,2343,1740872698,65.13769977640864,restaurant,Poland,True,0,2025-03-01 23:44:58,23,5,1,268.2090707551426,0.24286165860466039,4,18
T00005873,3717,1742712275,40.40679957535966,grocery,Poland,True,0,2025-03-23 06:44:35,6,6,1,143.95692630157455,0.2806867346605587,6,0
T00005853,1643,1742461594,31.585105935524307,grocery,Poland,True,0,2025-03-20 09:06:34,9,3,0,177.83571278113942,0.1776083411007314,2,1
T00001402,3430,1741479330,94.04872812163633,grocery,Germany,True,0,2025-03-09 00:15:30,0,6,1,149.88830977508397,0.6274587275202573,5,24
T00001765,3033,1741988508,227.04140360232472,restaurant,Poland,True,0,2025-03-14 21:41:48,21,4,0,242.20734432522983,0.9373844721135266,3,1
T00007582,5870,1741398962,114.10500190261399,utilities,Poland,False,0,2025-03-08 01:56:02,1,5,1,359.506309252279,0.3173936005182659,4,12
T00005871,1819,1742621389,22.772148181572824,grocery,Germany,True,0,2025-03-22 05:29:49,5,5,1,287.67608756464455,0.07915898875833963,5,21
T00008479,2546,1741769278,43.32775752304199,grocery,Poland,False,0,2025-03-12 08:47:58,8,2,0,194.9297951012848,0.22227365242203762,6,26
T00001400,2461,1741965891,26.87836641474355,utilities,Poland,True,0,2025-03-14 15:24:51,15,4,0,357.0676276644249,0.07527528213788134,7,4
T00006582,8270,1741230314,37.189097740057065,grocery,Poland,True,0,2025-03-06 03:05:14,3,3,0,215.594316622041,0.1724957240187986,8,0
T00001631,6428,1743154815,127.13362933111192,grocery,France,True,0,2025-03-28 09:40:15,9,4,0,125.71203339994781,1.011308352054424,3,19
T00006236,6120,1742195304,21.42907311140592,online_retail,Poland,False,0,2025-03-17 07:08:24,7,0,0,181.0926031698589,0.11833212807320548,8,17
T00008040,7935,1742834460,70.472365178521,grocery,UK,True,0,2025-03-24 16:41:00,16,0,0,56.80170493667369,1.2406734138893942,3,5
T00008930,8604,1743136252,5.9397598257985775,entertainment,Poland,False,0,2025-03-28 04:30:52,4,4,0,63.6229090892577,0.0933588217015601,8,22
T00008541,6432,1742176545,19.4155352599427,online_retail,Spain,True,0,2025-03-17 01:55:45,1,0,0,115.10147225410877,0.16868190197497343,1,0
T00009761,6708,1740979476,34.38251099675238,grocery,Poland,True,0,2025-03-03 05:24:36,5,0,0,168.60993348757617,0.2039174696625203,8,7
T00005030,3437,1741615923,129.51784579469015,entertainment,Poland,True,0,2025-03-10 14:12:03,14,0,0,114.45946234091458,1.13156084386387,5,24
T00003679,8537,1742095821,41.12091812940607,online_retail,Poland,True,0,2025-03-16 03:30:21,3,6,1,85.78136032929976,0.47936892084189386,6,17
T00004983,3984,1742323475,78.65619952921486,entertainment,UK,True,0,2025-03-18 18:44:35,18,1,0,164.5684814613013,0.4779542159639546,2,20
T00004050,1076,1741585837,156.62883912930528,grocery,Poland,False,0,2025-03-10 05:50:37,5,0,0,69.86908165713903,2.2417474999587514,5,15
T00006260,2760,1741876510,95.97088172267787,restaurant,Poland,True,0,2025-03-13 14:35:10,14,3,0,187.34529901589232,0.5122673599327238,8,3
T00009351,3291,1741346866,37.561634463906046,utilities,Poland,True,0,2025-03-07 11:27:46,11,4,0,339.6365734156142,0.11059360918101648,1,29
T00005254,3007,1743159012,28.289868292642243,grocery,Poland,False,0,2025-03-28 10:50:12,10,4,0,108.62885244928643,0.26042683554858886,5,24
T00000033,7758,1740931563,39.80581854167566,utilities,Poland,True,0,2025-03-02 16:06:03,16,6,1,209.5139164142175,0.1899912866073199,3,19
T00002706,6915,1743397029,39.00903710671363,utilities,Poland,True,0,2025-03-31 04:57:09,4,0,0,129.04234065755878,0.30229641610603125,3,22
T00003917,6590,1741255412,129.60981721746597,entertainment,Poland,False,0,2025-03-06 10:03:32,10,3,0,153.48396780752822,0.8444518282196035,4,14
T00009390,8619,1742842770,165.44035713668123,transport,Spain,True,0,2025-03-24 18:59:30,18,0,0,129.5535240808748,1.277003912555893,3,9
T00003248,6259,1743125305,44.57582200577161,transport,Poland,True,0,2025-03-28 01:28:25,1,4,0,118.9457277126227,0.37475765513384773,4,27
T00001778,2291,1742010799,50.28564235252082,entertainment,Poland,True,0,2025-03-15 03:53:19,3,5,1,97.5829005890091,0.5153120275068414,1,12
T00004351,4630,1740957019,88.46943972671956,entertainment,UK,True,0,2025-03-02 23:10:19,23,6,1,132.80909708905924,0.6661399080771827,2,18
T00002791,2329,1742247357,20.2970629224267,online_retail,Poland,True,0,2025-03-17 21:35:57,21,0,0,108.18336630250879,0.1876172244970714,2,25
T00003885,7196,1742812383,38.26673658302447,grocery,Poland,True,0,2025-03-24 10:33:03,10,0,0,123.21990829928973,0.31055644425637874,1,29
T00003067,6593,1742687003,22.785417601731172,restaurant,UK,False,0,2025-03-22 23:43:23,23,5,1,141.12928268546563,0.1614506725192741,9,18
T00004057,7525,1742347810,61.52489004558628,online_retail,Poland,True,0,2025-03-19 01:30:10,1,2,0,203.15815483832736,0.30284233529561044,2,27
T00009986,5680,1741820187,229.4698483686536,online_retail,Nigeria,False,1,2025-03-12 22:56:27,22,2,0,56.66574964555531,4.049533444876124,8,5
T00007254,9295,1741385630,109.3132557305585,restaurant,Poland,False,0,2025-03-07 22:13:50,22,4,0,244.73663343078726,0.44665669457888013,6,5
T00009001,5736,1743006301,69.96446886295612,grocery,Poland,True,0,2025-03-26 16:25:01,16,2,0,214.01858651232976,0.32690837745966245,4,18
T00003642,4288,1741929953,27.33564894413856,transport,Poland,True,0,2025-03-14 05:25:53,5,4,0,120.10183142422669,0.22760393093076906,6,1
T00002449,7835,1743310224,72.29441560788152,grocery,Poland,True,0,2025-03-30 04:50:24,4,6,1,177.50356808379706,0.407284295117675,2,16
T00003920,4008,1742960473,54.59763597929119,restaurant,Poland,True,0,2025-03-26 03:41:13,3,2,0,145.58410755599078,0.37502469806529715,2,7
T00003757,5204,1741411962,69.38172422540526,restaurant,Poland,True,0,2025-03-08 05:32:42,5,5,1,226.31705802848472,0.3065686909763238,5,25
T00009160,7222,1740956761,154.48860215638746,restaurant,Poland,True,0,2025-03-02 23:06:01,23,6,1,240.3095329070511,0.642873382039912,8,0
T00007682,2788,1741291309,15.6302248008248,transport,UK,True,0,2025-03-06 20:01:49,20,3,0,247.9438147457309,0.06303938179241844,7,8
T00003710,4462,1743154469,42.02321738622171,online_retail,Poland,True,0,2025-03-28 09:34:29,9,4,0,73.23786955259611,0.5737908221926438,2,4
T00005816,9199,1742609746,42.738073437709765,entertainment,Poland,True,0,2025-03-22 02:15:46,2,5,1,157.77626184924398,0.27087771593008214,4,2
T00006000,8064,1743324635,79.694941588279,transport,Spain,False,0,2025-03-30 08:50:35,8,6,1,210.42113934737156,0.37874018663455394,3,15
T00004216,6676,1742993526,73.86356095490953,grocery,Spain,True,0,2025-03-26 12:52:06,12,2,0,81.29325442851544,0.9086062733515098,5,20
T00007721,6581,1742768206,74.43359205538017,restaurant,UK,True,0,2025-03-23 22:16:46,22,6,1,196.0584912596227,0.3796499278208483,4,8
T00001235,6831,1741174250,37.63486920460953,entertainment,Poland,False,0,2025-03-05 11:30:50,11,2,0,204.31214011336843,0.1842028045114047,7,3
T00002458,7337,1741494253,21.698308902559067,online_retail,Poland,True,0,2025-03-09 04:24:13,4,6,1,176.80356750632217,0.12272551514993144,7,9
T00000343,8387,1741848765,16.91019095704208,entertainment,UK,True,0,2025-03-13 06:52:45,6,3,0,248.01798714364983,0.06818130875019095,2,4
T00009691,9784,1741654466,57.352795487841064,restaurant,Poland,False,0,2025-03-11 00:54:26,0,1,0,202.6240178637806,0.2830503318041892,3,4
T00005697,7696,1741786540,67.97294674011913,grocery,Poland,True,0,2025-03-12 13:35:40,13,2,0,110.64814423927604,0.614316193077111,3,26
T00004336,3588,1741029085,139.01140486314893,utilities,Poland,True,0,2025-03-03 19:11:25,19,0,0,148.8613849732265,0.9338311939536963,4,7
T00003068,1313,1740903512,87.10214720571284,online_retail,Poland,False,0,2025-03-02 08:18:32,8,6,1,124.88816201955873,0.6974411809509357,9,5
T00007808,2746,1742867124,65.89692606428487,entertainment,Poland,True,0,2025-03-25 01:45:24,1,1,0,140.9407764564626,0.4675504685093089,8,11
T00009481,4025,1742571332,225.09199436993123,entertainment,Poland,True,0,2025-03-21 15:35:32,15,4,0,98.89367584610696,2.276100998816217,1,6
T00006601,6567,1742376562,23.25232817611808,transport,Poland,True,0,2025-03-19 09:29:22,9,2,0,361.3446556625111,0.06434944536120468,2,1
T00003341,9004,1741991631,71.84042460498215,grocery,Spain,False,0,2025-03-14 22:33:51,22,4,0,338.8627419147721,0.21200449538666263,5,22
T00002762,7348,1742943814,128.85746095791404,restaurant,Poland,True,0,2025-03-25 23:03:34,23,1,0,174.15950748111936,0.7398818635949777,1,25
T00005460,3439,1741357582,60.06151748342388,grocery,Poland,True,0,2025-03-07 14:26:22,14,4,0,69.93488439520954,0.8588205729205155,4,22
T00004132,2511,1743257936,51.58950396891248,restaurant,France,True,0,2025-03-29 14:18:56,14,5,1,243.11992844034086,0.2121977589409007,3,24
T00009542,5318,1743176100,18.57864583905997,transport,Poland,True,0,2025-03-28 15:35:00,15,4,0,72.39106164723688,0.25664281495958835,1,25
T00000726,7586,1742996903,19.287339825567518,restaurant,Poland,True,0,2025-03-26 13:48:23,13,2,0,393.5878394244116,0.049003901781553,9,26
T00000732,4706,1740967353,32.0447966170656,restaurant,Poland,True,0,2025-03-03 02:02:33,2,0,0,68.10779684571769,0.4705011481968152,1,0
T00005271,7165,1741800012,46.61699526417059,grocery,Poland,False,0,2025-03-12 17:20:12,17,2,0,150.68768710687354,0.30936167486005683,6,27
T00006194,6993,1742099023,213.25693161729043,grocery,Poland,True,0,2025-03-16 04:23:43,4,6,1,92.27131671747203,2.311194195594579,2,25
T00005408,7198,1741931770,54.66285846112429,transport,Germany,True,0,2025-03-14 05:56:10,5,4,0,213.28888203219879,0.2562855500966628,3,16
T00006144,8736,1741759605,23.320448997961662,grocery,Poland,True,0,2025-03-12 06:06:45,6,2,0,215.61555672784374,0.10815754369429574,5,13
T00008330,6194,1742023069,377.9225136854687,grocery,Poland,True,0,2025-03-15 07:17:49,7,5,1,265.5888993095825,1.4229605027465588,9,14
T00007261,7658,1741064460,58.44707506000832,online_retail,Poland,True,0,2025-03-04 05:01:00,5,1,0,239.80443571603416,0.24372808153231482,8,0
T00002337,6752,1741638855,59.229280391489226,grocery,Spain,True,0,2025-03-10 20:34:15,20,0,0,311.98864269175374,0.1898443477957242,7,26
T00002269,2502,1741717394,67.56744173718594,utilities,Poland,False,0,2025-03-11 18:23:14,18,1,0,104.02303424863358,0.6495430769274402,1,19
T00001663,6416,1741594825,94.05014154302539,transport,Poland,True,0,2025-03-10 08:20:25,8,0,0,332.0684539360527,0.28322516164434236,6,20
T00003158,4121,1742515819,56.83313333654612,transport,Poland,False,0,2025-03-21 00:10:19,0,4,0,156.6546204133639,0.3627925763477692,5,14
T00002911,8529,1742771977,33.52047683971367,entertainment,Poland,True,0,2025-03-23 23:19:37,23,6,1,92.74987058844492,0.3614072626413968,5,13
T00005849,7424,1741772697,40.72527003093743,restaurant,France,True,0,2025-03-12 09:44:57,9,2,0,117.6084009196579,0.34627857969736514,5,6
T00009717,5391,1742108492,73.11524730926836,transport,Poland,False,0,2025-03-16 07:01:32,7,6,1,103.75253086905681,0.704708084678388,8,19
T00009580,8181,1741362388,27.28838217818662,entertainment,Spain,True,0,2025-03-07 15:46:28,15,4,0,216.91939005842104,0.1257996446091669,3,26
T00008445,7646,1741383719,55.47919556470777,utilities,Poland,False,0,2025-03-07 21:41:59,21,4,0,202.6577363751397,0.2737580936067017,1,11
T00008926,3836,1741496171,73.44685729782367,transport,Poland,True,0,2025-03-09 04:56:11,4,6,1,79.16813235920576,0.9277326003419757,7,10
T00000473,3860,1741684528,18.562852045104176,utilities,Poland,True,0,2025-03-11 09:15:28,9,1,0,215.1808831402108,0.0862662694483353,3,15
T00001432,8805,1742721196,231.8333286923924,transport,France,True,0,2025-03-23 09:13:16,9,6,1,176.69256944359654,1.312071749380484,4,10
T00003771,6284,1743405355,32.80962647620617,grocery,Spain,False,0,2025-03-31 07:15:55,7,0,0,170.9399271271588,0.19193658864613733,7,8
T00000493,3014,1743006813,92.25402894907171,transport,Poland,True,0,2025-03-26 16:33:33,16,2,0,296.9791744592639,0.3106414081628678,4,7
T00007031,9719,1743208198,146.02041870853097,grocery,Poland,True,0,2025-03-29 00:29:58,0,5,1,152.52763608772872,0.9573374534208672,1,23
T00002619,9235,1742820768,76.3322786988035,grocery,Spain,True,0,2025-03-24 12:52:48,12,0,0,168.38907072997176,0.45330898476902776,5,19
T00005316,5490,1742444774,67.15197557365963,entertainment,Poland,False,0,2025-03-20 04:26:14,4,3,0,58.11784181860062,1.155445100374798,4,5
T00003986,1968,1740849652,25.307593325906296,transport,Poland,True,0,2025-03-01 17:20:52,17,5,1,455.5242808043264,0.055557067740100004,1,22
T00003530,5837,1743202786,86.71390157544167,restaurant,Poland,True,0,2025-03-28 22:59:46,22,4,0,139.72492893299946,0.6206043705845969,6,25
T00004902,8958,1741109446,37.55296785252792,grocery,Poland,True,0,2025-03-04 17:30:46,17,1,0,148.42355386011823,0.253012186245855,2,4
T00003183,7381,1741971721,77.0963480321454,online_retail,Poland,False,0,2025-03-14 17:02:01,17,4,0,221.65051065384324,0.3478284250495076,9,6
T00003024,2500,1741258222,35.43573685008965,utilities,Poland,True,0,2025-03-06 10:50:22,10,3,0,137.7341285076469,0.2572763717608471,8,29
T00009972,6194,1741758820,5550.194054349538,online_retail,USA,True,1,2025-03-12 05:53:40,5,2,0,265.5888993095825,20.8976883777058,7,16
T00003905,2696,1741615537,79.80653682013045,transport,Poland,True,0,2025-03-10 14:05:37,14,0,0,146.30371791075365,0.545485364007038,2,12
T00009778,8083,1741973989,25.57009842008971,restaurant,Poland,False,0,2025-03-14 17:39:49,17,4,0,176.7986300552284,0.1446283741684091,8,6
T00001339,3702,1742008425,19.679232088278575,grocery,Poland,True,0,2025-03-15 03:13:45,3,5,1,150.58050669085173,0.1306891079114303,8,5
T00009973,5503,1742250899,317.54995152836597,online_retail,Russia,False,1,2025-03-17 22:34:59,22,0,0,90.82014989288692,3.4964702425935617,4,15
T00004972,1013,1740896961,49.753539268171814,online_retail,Poland,True,0,2025-03-02 06:29:21,6,6,1,80.35701247331855,0.619156159951713,8,6
T00000947,9359,1741645382,22.53771193171822,utilities,Poland,True,0,2025-03-10 22:23:02,22,0,0,125.85436733504737,0.17907771028492564,5,21
T00004589,8151,1742102735,69.22097470328767,transport,Poland,False,0,2025-03-16 05:25:35,5,6,1,240.4720459715194,0.2878545588267084,8,19
T00008802,7007,1741216255,69.72026974224332,grocery,Poland,False,0,2025-03-05 23:10:55,23,2,0,90.63885706716364,0.7692094979814276,6,19
T00000294,7653,1741079482,226.55854674755997,grocery,Poland,False,0,2025-03-04 09:11:22,9,1,0,290.34519798668515,0.7803075384699479,3,26
T00006009,4627,1742597196,52.977401527943904,restaurant,France,False,0,2025-03-21 22:46:36,22,4,0,158.77415732408116,0.3336651406047731,4,14
T00007069,8446,1743171112,72.99189931993075,grocery,Poland,True,0,2025-03-28 14:11:52,14,4,0,107.52913939631,0.6788104111101587,9,5
T00000017,5716,1742892668,160.26355684232175,online_retail,Germany,False,0,2025-03-25 08:51:08,8,1,0,137.78717824530025,1.1631238761345934,6,2
T00006574,4557,1743193525,42.824404724174585,grocery,Poland,False,0,2025-03-28 20:25:25,20,4,0,154.54716235713494,0.27709602732927513,5,28
T00001196,9704,1742198588,185.93582140049352,restaurant,Poland,True,0,2025-03-17 08:03:08,8,0,0,126.1843323562208,1.473525420537893,1,16
T00004342,8143,1741641033,83.47525701224109,entertainment,Poland,True,0,2025-03-10 21:10:33,21,0,0,473.56604055085387,0.17626951652855502,5,4
T00005098,6993,1741836947,108.73514142610622,restaurant,France,True,0,2025-03-13 03:35:47,3,3,0,92.27131671747203,1.178428414098015,4,6
T00001112,3499,1741755295,49.17369780613528,online_retail,Poland,False,0,2025-03-12 04:54:55,4,2,0,151.41079491588272,0.3247700920760244,4,1
T00001606,9228,1742978840,16.87768819400172,utilities,Poland,True,0,2025-03-26 08:47:20,8,2,0,137.757518876164,0.12251736479933106,4,14
T00006353,2209,1742440482,64.69290194134511,restaurant,Spain,True,0,2025-03-20 03:14:42,3,3,0,142.4711824945004,0.4540771039353334,8,13
T00007787,1614,1741025179,129.13607556463373,utilities,Poland,True,0,2025-03-03 18:06:19,18,0,0,102.63342355211239,1.2582263272067948,4,16
T00004124,3500,1741628803,57.64410214408973,utilities,Spain,True,0,2025-03-10 17:46:43,17,0,0,85.371958166679,0.6752111979386276,8,23
T00008492,2385,1743388023,55.060291843500174,utilities,Poland,True,0,2025-03-31 02:27:03,2,0,0,134.58630765432432,0.40910767821135824,2,18
T00007129,2544,1741155480,92.23530859107606,transport,Poland,True,0,2025-03-05 06:18:00,6,2,0,86.33154699754913,1.0683847538802305,4,1
T00000451,1305,1742512776,64.04820219671095,transport,Poland,True,0,2025-03-20 23:19:36,23,3,0,180.92348826664394,0.35400711544051755,6,28
T00007981,9381,1742101110,27.180466671356193,restaurant,Poland,True,0,2025-03-16 04:58:30,4,6,1,354.99582337925494,0.07656559565298973,1,25
T00000662,7885,1742596414,74.10488313320526,restaurant,Poland,True,0,2025-03-21 22:33:34,22,4,0,131.4708280546777,0.5636602752846861,6,22
T00001757,7003,1740886122,15.483848954853663,grocery,Poland,False,0,2025-03-02 03:28:42,3,6,1,95.85121462025387,0.16154045638543055,7,18
T00001004,9767,1743342014,70.82190326236898,online_retail,Poland,True,0,2025-03-30 13:40:14,13,6,1,127.27872444880985,0.5564315919181984,6,7
T00004840,4303,1742461420,94.53897651352905,transport,Poland,False,0,2025-03-20 09:03:40,9,3,0,95.35081673128676,0.9914857549668862,9,13
T00001823,1422,1741775114,30.151026240470706,entertainment,Poland,False,0,2025-03-12 10:25:14,10,2,0,200.60852571826365,0.1502978307253754,2,16
T00004641,3174,1743265807,53.392258208398545,grocery,Poland,True,0,2025-03-29 16:30:07,16,5,1,115.3354136050173,0.4629303050947388,8,22
T00006511,9871,1741342533,26.56836027308757,grocery,Poland,False,0,2025-03-07 10:15:33,10,4,0,306.4323762986122,0.08670219705243298,9,21
T00008720,2048,1741897287,440.4482792926879,online_retail,UK,True,0,2025-03-13 20:21:27,20,3,0,93.58621506292015,4.706337135192021,5,9
T00006758,4900,1742494221,103.71594050051529,restaurant,Poland,False,0,2025-03-20 18:10:21,18,3,0,390.93254274924067,0.26530393139218067,7,21
T00009677,7091,1741815688,33.820650889498644,restaurant,Poland,False,0,2025-03-12 21:41:28,21,2,0,87.48319373114116,0.38659597857662115,4,20
T00004745,5148,1743235979,36.804510648942404,entertainment,France,False,0,2025-03-29 08:12:59,8,5,1,123.55642198813163,0.297876144814858,9,2
T00004514,9082,1741273615,95.75610712474885,grocery,Poland,True,0,2025-03-06 15:06:55,15,3,0,202.2996562779525,0.4733379625380252,1,4
T00001729,3987,1741402559,101.10331438723962,online_retail,Germany,True,0,2025-03-08 02:55:59,2,5,1,373.5152120202517,0.27068058042508286,7,23
T00009213,4438,1742602297,28.436113612127794,entertainment,Poland,True,0,2025-03-22 00:11:37,0,5,1,69.23154031068199,0.4107392885456324,3,18
T00001043,4082,1740985176,55.832294574266164,grocery,Poland,True,0,2025-03-03 06:59:36,6,0,0,97.01493516916732,0.5755020551929456,7,12
T00003129,7061,1742742099,64.75821825269037,grocery,Poland,False,0,2025-03-23 15:01:39,15,6,1,75.44361671599796,0.858365771307969,3,13
T00007567,5827,1742191147,123.1643123963166,grocery,Poland,False,0,2025-03-17 05:59:07,5,0,0,295.13231760113854,0.4173189618724475,8,7
T00005324,9496,1742791154,19.609572185240904,restaurant,Poland,True,0,2025-03-24 04:39:14,4,0,0,87.27179102699759,0.22469542511365062,5,15
T00004565,2957,1741193973,52.068692820504054,grocery,Poland,True,0,2025-03-05 16:59:33,16,2,0,146.06970684253022,0.35646469035935335,2,27
T00009281,5179,1741723745,62.34108951379109,transport,Poland,True,0,2025-03-11 20:09:05,20,1,0,181.2544373523851,0.34394241831768735,3,5
T00009059,4532,1740983112,335.50862474635176,restaurant,Poland,True,0,2025-03-03 06:25:12,6,0,0,371.21465524738704,0.9038129826064117,9,23
T00006097,9842,1741018278,47.946381916042434,restaurant,Poland,True,0,2025-03-03 16:11:18,16,0,0,104.68483692285146,0.45800694088463834,8,6
T00006004,9236,1741718962,77.7223320759408,online_retail,Poland,True,0,2025-03-11 18:49:22,18,1,0,136.78164892729362,0.5682219265923176,4,29
T00004612,8685,1742328517,24.5141705926334,online_retail,Poland,False,0,2025-03-18 20:08:37,20,1,0,160.54863764723746,0.1526899944582321,1,25
T00003234,4764,1740931962,17.189575320756877,utilities,Poland,False,0,2025-03-02 16:12:42,16,6,1,180.74346709712333,0.09510482230331445,8,11
T00007310,6117,1742737586,17.810084961992647,online_retail,Poland,False,0,2025-03-23 13:46:26,13,6,1,123.45196742153715,0.1442673238343672,9,18
T00000750,9800,1742570559,35.374789004944795,transport,Poland,False,0,2025-03-21 15:22:39,15,4,0,138.40027565620866,0.255597677368917,7,17
T00008924,2309,1742547746,34.12969463751722,grocery,Poland,False,0,2025-03-21 09:02:26,9,4,0,103.99686360300677,0.32818003788847394,3,27
T00000135,9052,1743131190,14.772506801901873,grocery,Poland,True,0,2025-03-28 03:06:30,3,4,0,123.01805348760543,0.12008405582023181,9,19
T00008849,5081,1743116480,167.05174383052002,grocery,Poland,False,0,2025-03-27 23:01:20,23,3,0,258.76314705708387,0.6455778024436685,1,18
T00002346,7223,1741859156,68.36543890912382,utilities,Poland,False,0,2025-03-13 09:45:56,9,3,0,240.66499331262614,0.2840688958045363,8,19
T00008956,3243,1742351899,91.53047298794529,grocery,Poland,False,0,2025-03-19 02:38:19,2,2,0,63.535640900779335,1.4406161910113442,9,27
T00002377,3066,1741762985,108.34418737670434,transport,Poland,False,0,2025-03-12 07:03:05,7,2,0,91.26961981644364,1.1870783245794179,3,5
T00001331,4371,1742553364,83.488460414588,restaurant,Poland,False,0,2025-03-21 10:36:04,10,4,0,140.40162209620993,0.5946402838378726,2,19
T00007936,5230,1742403210,96.81252604258006,utilities,Poland,False,0,2025-03-19 16:53:30,16,2,0,92.35689994619466,1.0482435648985746,9,24
T00004924,6060,1741374477,202.2014963270822,online_retail,Poland,True,0,2025-03-07 19:07:57,19,4,0,65.38057708980823,3.0926844840989043,5,20
T00000920,7116,1741955978,52.24127272960625,grocery,Poland,True,0,2025-03-14 12:39:38,12,4,0,223.2987632076257,0.2339523604124566,9,24
T00005385,7844,1742190285,45.82990285972057,transport,Poland,False,0,2025-03-17 05:44:45,5,0,0,189.48403332727068,0.24186683202254117,2,3
T00000350,8754,1740911763,48.63626196769066,grocery,Poland,True,0,2025-03-02 10:36:03,10,6,1,149.1296830797246,0.3261340127819473,5,7
T00009701,2287,1741255752,13.707337677739915,grocery,Spain,True,0,2025-03-06 10:09:12,10,3,0,151.5161570791226,0.09046782826323839,6,2
T00008779,8134,1741789751,55.88114818044456,grocery,Poland,False,0,2025-03-12 14:29:11,14,2,0,101.32717153904036,0.5514922338369438,1,6
T00004615,4385,1742482441,104.47587937843157,transport,Poland,True,0,2025-03-20 14:54:01,14,3,0,143.75019587085652,0.7267877358044887,5,21
T00005863,3878,1743019920,76.57893772643645,grocery,Poland,True,0,2025-03-26 20:12:00,20,2,0,255.15517025795072,0.3001269292290589,5,19
T00000278,3076,1742360616,74.70534482039126,utilities,Poland,True,0,2025-03-19 05:03:36,5,2,0,147.79183693435039,0.5054768001400214,6,23
